Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
6.609030247,0.84645103,0.437359899,-0.558986654,-0.010205527,0.159135608,0.214398626,0.195999995,-0.796602618,-0.790000021,1.042925804,1.242925804
6.65740633,0.853436273,0.432914665,-0.591674978,-0.008820921,0.159466444,0.217624185,0.202999994,-0.814159668,-0.790000021,1.05140358,1.25140358
6.706363201,0.860204065,0.428285197,-0.624133863,-0.007458023,0.158319833,0.219856559,0.210999995,-0.833191803,-0.790000021,1.059740444,1.259740444
6.758900642,0.870288838,0.420766838,-0.673225594,-0.005393524,0.154756483,0.2405108,0.222000003,-0.85373906,-0.833999991,1.072447106,1.272447106
6.808229446,0.883613909,0.409582264,-0.740702957,-0.002634818,0.145431934,0.239164881,0.210999995,-0.7761316,-0.878000021,1.089861041,1.289861041
6.856816769,0.890175037,0.40348078,-0.773887327,-0.001286134,0.140177972,0.247425669,0.222000003,-0.797815716,-0.833999991,1.09877305,1.29877305
6.906502485,0.901511128,0.39098379,-0.805284746,0.000484046,0.158262365,0.251701883,0.230000004,-0.846194347,-0.833999991,1.115575618,1.315575618
6.956060648,0.912947286,0.377932398,-0.834658676,0.002834249,0.175318171,0.253265444,0.240999997,-0.914141866,-0.790000021,1.132693972,1.332693972
7.006845236,0.920285342,0.369581823,-0.86602284,0.004758959,0.171454012,0.259653908,0.248999998,-0.935150716,-0.790000021,1.143538812,1.343538812
7.057562113,0.926518855,0.362124244,-0.898659214,0.006445695,0.161653204,0.262250278,0.248999998,-0.913536646,-0.790000021,1.152983443,1.352983443
7.106598616,0.941419073,0.342033739,-0.981793146,0.01031592,0.132826901,0.278780981,0.256000012,-0.87355648,-0.878000021,1.177245171,1.377245171
7.15629077,0.947035875,0.333472065,-1.015509544,0.011692072,0.119691185,0.281122787,0.256000012,-0.84310966,-0.878000021,1.187165696,1.387165696
7.206321955,0.952204307,0.324981833,-1.049303068,0.01289066,0.105053966,0.285593276,0.25999999,-0.821092005,-0.833999991,1.196797565,1.396797565
7.257647276,0.954595924,0.314809075,-1.084745797,0.01106226,0.088823571,0.299608103,0.270999998,-0.780242641,-0.964999974,1.206856481,1.406856481
7.307553053,0.956480701,0.304087218,-1.119470286,0.008754688,0.073241329,0.313272923,0.282999992,-0.730783279,-0.833999991,1.217305691,1.417305691
7.357687473,0.960462842,0.293742194,-1.153663036,0.008743909,0.058238057,0.313488795,0.282999992,-0.676893072,-0.833999991,1.228222974,1.428222974
7.406538486,0.971414998,0.266617395,-1.233836879,0.010170353,0.025099785,0.331564237,0.301999986,-0.613627549,-0.702000022,1.256999132,1.456999132
7.457975388,0.975432194,0.254844302,-1.263985219,0.010498136,0.013588553,0.340129927,0.308999985,-0.586229914,-0.790000021,1.269241906,1.469241906
7.507458925,0.979164094,0.242747207,-1.293883779,0.010690441,0.001933941,0.347255942,0.317000002,-0.557095107,-0.702000022,1.281707036,1.481707036
7.557744741,0.982476833,0.230211809,-1.322339932,0.010592338,-0.008534397,0.366504499,0.335999995,-0.543672544,-0.745999992,1.294481132,1.494481132
7.60727787,0.983751132,0.214197038,-1.350146669,0.007922777,-0.015184515,0.3665571,0.335999995,-0.46759948,-0.657999992,1.310127422,1.510127422
7.657680511,0.984759284,0.197873101,-1.374860292,0.005257096,-0.019154442,0.392111599,0.361999989,-0.431943866,-0.614000022,1.326127198,1.526127198
7.706959009,0.990679698,0.162115057,-1.433337093,0.004214769,-0.033702997,0.399681856,0.370000005,-0.348741415,-0.526000023,1.362151783,1.562151783
7.757788658,0.992676122,0.1470873,-1.455006759,0.003755058,-0.037935613,0.397039176,0.370000005,-0.318416676,-0.526000023,1.377235139,1.577235139
7.806959867,0.994649316,0.131916491,-1.474750757,0.003513635,-0.040542237,0.4,0.388000011,-0.313707008,-0.481999993,1.392469714,1.592469714
7.856898069,0.998979047,0.115496639,-1.487670505,0.005722744,-0.035092144,0.4,0.400000006,-0.383371719,-0.43900001,1.409222012,1.609222012
7.906917095,1.004509076,0.082583216,-1.509779341,0.007920881,-0.0221199,0.352270884,0.407000005,-0.480366058,-0.351000011,1.442286989,1.642286989
7.956331015,1.004509076,0.082583216,-1.509779341,0.007920881,-0.0221199,0.349116061,0.404000014,-0.476825287,-0.307000011,1.442286989,1.642286989
8.007390261,1.006172081,0.050947494,-1.532519564,0.0074644,-0.012574005,0.32604418,0.381000012,-0.477465983,-0.307000011,1.473716056,1.673716056
8.056844234,1.006708554,0.035717008,-1.5462633,0.007342748,-0.011020295,0.312387083,0.365999997,-0.463823285,-0.395000011,1.488842403,1.688842403
8.106317997,1.007076457,0.013700541,-1.567450057,0.007169662,-0.010262794,0.292243998,0.347000003,-0.443531978,-0.351000011,1.51070246,1.71070246
8.157654762,1.004953095,-0.008261191,-1.594773984,0.004987051,-0.015757029,0.343177264,0.342999995,-0.389839977,-0.395000011,1.532526126,1.732526126
8.207078695,1.000462656,-0.029630653,-1.631517828,0.000901728,-0.031062056,0.352721096,0.319999993,-0.258872542,-0.395000011,1.5539141,1.7539141
8.257205725,0.999643869,-0.042264053,-1.650787685,0.000538508,-0.037585252,0.352818582,0.319999993,-0.237953902,-0.395000011,1.566559714,1.766559714
8.306654692,0.998606257,-0.05452009,-1.667374525,9.79E-05,-0.041710354,0.345846215,0.312999994,-0.219196517,-0.395000011,1.578847821,1.778847821
8.356993914,0.997335188,-0.067116019,-1.681427248,-0.000398811,-0.042824013,0.352236136,0.319999993,-0.22001827,-0.307000011,1.591500011,1.791500011
8.406437159,0.995865251,-0.079992333,-1.693644527,-0.000906435,-0.041651245,0.358263704,0.331999987,-0.232630216,-0.263000011,1.604458855,1.804458855
8.458343267,0.986612819,-0.095088128,-1.709475522,-0.008772403,-0.040774087,0.37190815,0.338999987,-0.119891887,-0.263000011,1.620402675,1.820402675
8.50641799,0.978773699,-0.119437625,-1.728771391,-0.01385491,-0.032801329,0.379964843,0.347000003,-0.085911015,-0.263000011,1.645782706,1.845782706
8.556070328,0.976486088,-0.133593952,-1.737325061,-0.014242349,-0.025259347,0.383869936,0.351000011,-0.123454468,-0.218999997,1.660343741,1.860343741
8.60657382,0.974073789,-0.147790454,-1.744105751,-0.01451294,-0.015462873,0.374055303,0.365999997,-0.179589293,-0.130999997,1.674979689,1.874979689
8.65703249,0.971512127,-0.16234677,-1.749053614,-0.01462595,-0.002909278,0.373727948,0.370000005,-0.249279565,-0.174999997,1.69001442,1.89001442
8.706378222,0.968829781,-0.177125317,-1.754276844,-0.01455199,0.010218694,0.330753731,0.381000012,-0.335607203,-0.130999997,1.705302196,1.905302196
8.757308483,0.966008314,-0.19218325,-1.761804887,-0.014274652,0.022069337,0.342541486,0.388000011,-0.42510877,-0.218999997,1.720899233,1.920899233
8.811596155,0.951454335,-0.21567664,-1.796864645,-0.023078747,0.022193076,0.3853704,0.372999996,-0.302714821,-0.218999997,1.747756352,1.947756352
8.857270002,0.948178423,-0.229781157,-1.806224272,-0.022639562,0.033560165,0.352528747,0.361999989,-0.382262704,-0.263000011,1.762703624,1.962703624
8.906489134,0.944820232,-0.243619447,-1.817676222,-0.022048871,0.043420412,0.329136918,0.35800001,-0.466430588,-0.307000011,1.77740775,1.97740775
8.957979918,0.941284695,-0.257496076,-1.829580588,-0.021305024,0.053982451,0.319401307,0.351000011,-0.55385465,-0.395000011,1.792195545,1.992195545
9.006339788,0.937573406,-0.27134741,-1.842744932,-0.020406509,0.064464079,0.29399545,0.342999995,-0.642556441,-0.395000011,1.807000636,2.007000636
