Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
7.006946325,1.443243873,0.112506333,1.06203512,-0.025767217,-0.215316592,0.271161913,0.252000004,1,0.921999991,1.479782622,1.679782622
7.055832148,1.454904373,0.135398915,1.15580405,-0.030861171,-0.162952243,0.284930337,0.263999999,0.99140301,0.964999974,1.503800304,1.703800304
7.106552601,1.459097409,0.145177338,1.19473864,-0.032556268,-0.137711713,0.289670108,0.268000007,0.945937386,1.008999944,1.513868832,1.713868832
7.156167507,1.463052237,0.155462698,1.233218436,-0.034042594,-0.112114525,0.290478327,0.268000007,0.8830609,1.008999944,1.524359122,1.724359122
7.205854654,1.466668384,0.166104528,1.272700076,-0.035255192,-0.084385748,0.300569294,0.279000014,0.846562981,0.964999974,1.535125843,1.735125843
7.255900383,1.468470881,0.174314719,1.311612643,-0.035309126,-0.053360473,0.306243165,0.289999992,0.786434694,1.008999944,1.543253242,1.743253242
7.30705452,1.467994851,0.178940041,1.349265668,-0.033906423,-0.0195384,0.319048849,0.298000008,0.690292104,0.921999991,1.547553388,1.747553388
7.356425524,1.471105921,0.203447161,1.44055338,-0.032278104,0.052804595,0.319421181,0.298000008,0.436242873,0.833999991,1.571576499,1.771576499
7.405937433,1.472578694,0.215436665,1.472741235,-0.031592914,0.076996836,0.321626379,0.301999986,0.350530766,0.790000021,1.583381458,1.783381458
7.455789566,1.473693013,0.227685728,1.501472251,-0.030602306,0.098467753,0.324607673,0.301999986,0.263427404,0.702000022,1.595415338,1.795415338
7.506642342,1.468511806,0.233571281,1.526974791,-0.024517628,0.121286721,0.329513628,0.317000002,0.110366409,0.614000022,1.600286935,1.800286935
7.557536364,1.461934138,0.238397393,1.549467905,-0.017239742,0.141866824,0.297679752,0.319999993,-0.069730078,0.481999993,1.603933265,1.803933265
7.605910063,1.45996731,0.248691657,1.567653816,-0.013650804,0.155163565,0.31168502,0.328000009,-0.180099406,0.307000011,1.613704511,1.813704511
7.655824184,1.459682926,0.280949492,1.592190183,-0.008513153,0.165842159,0.273363609,0.317000002,-0.308501641,0.174999997,1.645397378,1.845397378
7.707414865,1.459406607,0.293606468,1.593038177,-0.00644705,0.16208072,0.303288129,0.319999993,-0.338919502,-0.043000001,1.657853043,1.857853043
7.756897211,1.452669076,0.307040273,1.593971553,0.002071269,0.158902904,0.284154712,0.305000007,-0.447967162,-0.130999997,1.670224801,1.870224801
7.806267738,1.445049407,0.320367496,1.589968928,0.011401439,0.151202998,0.286629076,0.305000007,-0.569383639,-0.218999997,1.682439643,1.882439643
7.855871439,1.442498603,0.332777159,1.580193333,0.015543097,0.138015385,0.318636038,0.286000013,-0.558319235,-0.351000011,1.6944581,1.8944581
7.905945539,1.442429692,0.344376887,1.566467268,0.01708143,0.121221397,0.32103649,0.289999992,-0.543539292,-0.481999993,1.706005577,1.906005577
7.958334684,1.44281704,0.367352535,1.529138183,0.019509942,0.078406534,0.282830608,0.279000014,-0.444476715,-0.526000023,1.72895781,1.92895781
8.006501436,1.443827553,0.376239866,1.492413748,0.019562494,0.039757283,0.2695966,0.298000008,-0.364178328,-0.569999993,1.737938608,1.937938608
8.05585742,1.44558723,0.38127446,1.455409232,0.0184057,0.001689824,0.287682532,0.301999986,-0.23927067,-0.526000023,1.743165885,1.943165885
8.10643816,1.446264172,0.387115365,1.445532907,0.01841226,-0.00933571,0.275079288,0.294,-0.202140657,-0.526000023,1.74906695,1.94906695
8.156858444,1.449475111,0.40994934,1.408137848,0.017815534,-0.050860833,0.29011826,0.286000013,-0.074667831,-0.43900001,1.772189239,1.972189239
8.204792976,1.449475111,0.40994934,1.408137848,0.017815534,-0.050860833,0.293065788,0.282999992,-0.073884596,-0.395000011,1.772189239,1.972189239
8.256003857,1.450874702,0.429598737,1.385662164,0.018585117,-0.076506725,0.303051886,0.279000014,-0.015803965,-0.263000011,1.791931966,1.991931966
8.30616498,1.449478515,0.437240812,1.385194022,0.020797401,-0.078089612,0.309893959,0.282999992,-0.043808528,-0.218999997,1.799403393,1.999403393
8.356770992,1.45134179,0.452798028,1.381363637,0.020596819,-0.084111838,0.29974409,0.282999992,-0.026679011,-0.043000001,1.815114219,2.015114219
8.405991793,1.454591642,0.469667865,1.37911295,0.019119609,-0.088520691,0.313254499,0.301999986,0.004024973,0,1.832273311,2.032273311
8.455917835,1.457998453,0.487220284,1.377458866,0.017520386,-0.09216252,0.280192753,0.301999986,0.03632234,-0.086999997,1.850118773,2.050118773
8.505907059,1.460330992,0.499134105,1.376197135,0.016395532,-0.094663838,0.269410533,0.305000007,0.059636959,-0.043000001,1.862228591,2.062228591
8.55800724,1.462678426,0.51104497,1.375109072,0.015241028,-0.096917591,0.253508571,0.298000008,0.080459054,-0.043000001,1.87433204,2.07433204
8.606306076,1.464730666,0.521936722,1.372467806,0.014267235,-0.100559623,0.261479531,0.298000008,0.104291571,0.043000001,1.885387484,2.085387484
8.655935526,1.466638389,0.532139568,1.369598082,0.01335995,-0.104311064,0.250188845,0.298000008,0.127600348,0.043000001,1.895739688,2.095739688
8.706504822,1.469797118,0.547873729,1.370968643,0.011727893,-0.104196403,0.27094739,0.275000006,0.138017473,0.130999997,1.911719952,2.111719952
8.756615639,1.473961395,0.568660695,1.37763841,0.009551679,-0.098989569,0.227386122,0.263999999,0.145316712,0.086999997,1.932823246,2.132823246
8.806948185,1.47591835,0.578711985,1.380936546,0.00854527,-0.096318546,0.221197501,0.256000012,0.146014421,0.086999997,1.943020205,2.143020205
8.856558323,1.477816121,0.588632075,1.385644843,0.007579482,-0.092179399,0.21557385,0.240999997,0.138293159,0.086999997,1.95307857,2.15307857
8.905858755,1.479607658,0.598266929,1.389970437,0.006687618,-0.088370066,0.263235237,0.245000005,0.141374487,0.130999997,1.962841618,2.162841618
8.956997633,1.481322215,0.607692242,1.395452208,0.005848288,-0.083360806,0.266537987,0.245000005,0.138607069,0.130999997,1.972387752,2.172387752
9.006767035,1.483671961,0.621209461,1.402502601,0.004745758,-0.076931845,0.231594479,0.240999997,0.133046943,0.086999997,1.98606655,2.18606655
9.059125185,1.486737725,0.639656331,1.413139384,0.003368671,-0.067036821,0.248100661,0.233999997,0.120718016,0.086999997,2.004718639,2.204718639
9.106050968,1.488234551,0.649179396,1.420126183,0.00273815,-0.060384949,0.269131402,0.240999997,0.11515229,0.174999997,2.014338248,2.214338248
9.156105995,1.48961651,0.65841653,1.426749044,0.00219327,-0.054055814,0.261635912,0.230000004,0.100919767,0.130999997,2.023663035,2.223663035
