Time (s),x (m),y (m),yaw (rad),CTE (m),Orientation Error (rad),linear_x_cmd (m/s),linear_x (m/s),angular_z_cmd (rad/s),angular_z (rad/s),nearest s,look-ahead s
6.655584574,0.970416572,0.258180572,-1.310109518,0.006676908,-0.039444875,0.366118148,0.361999989,-0.437996107,-0.702000022,1.264644491,1.464644491
6.707130194,0.971191831,0.233478299,-1.357783231,0.000533433,-0.052376867,0.328406928,0.365999997,-0.261795024,-0.745999992,1.288458081,1.488458081
6.755739689,0.975516649,0.211970292,-1.398838128,-0.000604024,-0.063557637,0.331092732,0.370000005,-0.183258863,-0.702000022,1.310367972,1.510367972
6.806250811,0.975516649,0.211970292,-1.398838128,-0.000604024,-0.063557637,0.342666089,0.372999996,-0.184744741,-0.569999993,1.310367972,1.510367972
6.857074022,0.980043827,0.183287226,-1.436837973,-0.002352269,-0.064523267,0.35693277,0.35800001,-0.123055966,-0.395000011,1.339406874,1.539406874
6.905583143,0.993803406,0.172846425,-1.447447775,0.009179589,-0.059585623,0.347218412,0.335999995,-0.315497255,-0.307000011,1.352216949,1.552216949
6.956110954,1.008553058,0.162774788,-1.455534172,0.021942596,-0.053169831,0.296051272,0.351000011,-0.555140734,-0.218999997,1.36448595,1.56448595
7.01828146,1.013491483,0.142894398,-1.468646555,0.023712635,-0.043489825,0.296000825,0.351000011,-0.608793288,-0.218999997,1.384374167,1.584374167
7.055972099,1.01607071,0.11601818,-1.485753642,0.022757812,-0.031593265,0.284000049,0.338999987,-0.606193556,-0.263000011,1.410683905,1.610683905
7.105481863,1.017126194,0.10310131,-1.496342991,0.022391027,-0.028621999,0.269014427,0.324000001,-0.581428581,-0.351000011,1.423332665,1.623332665
7.15548563,1.01619981,0.086082717,-1.514355909,0.019865073,-0.029267069,0.258731797,0.308999985,-0.515858559,-0.43900001,1.439821453,1.639821453
7.206107855,1.015134474,0.06965053,-1.532906043,0.017532176,-0.031252133,0.302279956,0.279000014,-0.430116237,-0.526000023,1.455812427,1.655812427
7.255853415,1.01550995,0.058196844,-1.554044213,0.017181547,-0.040864593,0.287293342,0.25999999,-0.372326491,-0.481999993,1.467066919,1.667066919
7.307056427,1.01563313,0.047577704,-1.575168191,0.016749319,-0.051385547,0.294939882,0.270999998,-0.355216006,-0.43900001,1.477498138,1.677498138
7.35547781,1.015415882,0.031759629,-1.604788867,0.015912916,-0.065320902,0.29219101,0.263999999,-0.300982855,-0.43900001,1.493039552,1.693039552
7.406787157,1.004990577,0.010845214,-1.640060578,0.005049097,-0.080058509,0.29261909,0.263999999,-0.12758818,-0.43900001,1.513514933,1.713514933
7.455844879,0.998507034,0.000128518,-1.657352388,-0.001492961,-0.086683985,0.301815658,0.279000014,-0.028217514,-0.351000011,1.524177155,1.724177155
7.505597591,0.997483872,-0.011145062,-1.671710031,-0.002453863,-0.089738948,0.307749138,0.279000014,-0.009256527,-0.263000011,1.535478585,1.735478585
7.555408478,0.996290506,-0.022542667,-1.683198168,-0.003454366,-0.089755043,0.322419369,0.289999992,0.001276955,-0.130999997,1.546928688,1.746928688
7.61137867,0.994233787,-0.039981653,-1.693417541,-0.004961333,-0.082297768,0.334279331,0.301999986,-0.005500221,-0.174999997,1.564498384,1.764498384
7.656144381,0.991178242,-0.064149224,-1.699432004,-0.006739281,-0.063456553,0.337192874,0.305000007,-0.04851563,-0.043000001,1.588939489,1.788939489
7.705626249,0.990375171,-0.070357499,-1.699125641,-0.007116095,-0.056681976,0.344875885,0.312999994,-0.069009449,-0.043000001,1.59523296,1.79523296
7.755594492,0.988199634,-0.096890099,-1.705849723,-0.007015616,-0.0354014,0.302336094,0.328000009,-0.164073754,0.043000001,1.622053148,1.822053148
7.807286501,0.985560902,-0.122548984,-1.711203105,-0.0067296,-0.012761984,0.275352405,0.328000009,-0.267506867,-0.043000001,1.648038963,1.848038963
7.857575893,0.982797252,-0.142114785,-1.712074952,-0.006762082,0.008553096,0.2732371,0.328000009,-0.359304639,-0.043000001,1.667949033,1.867949033
7.905439138,0.980938429,-0.155102426,-1.714378383,-0.006562372,0.021405938,0.277152154,0.331999987,-0.426652634,-0.174999997,1.681168613,1.881168613
7.955413818,0.979165361,-0.167253715,-1.720597776,-0.006226758,0.029722424,0.254057052,0.308999985,-0.444154061,-0.174999997,1.693537026,1.893537026
8.006394148,0.977372897,-0.178957202,-1.728210508,-0.005816005,0.036473359,0.23942539,0.294,-0.464649953,-0.263000011,1.705456442,1.905456442
8.056321859,0.975572465,-0.190112812,-1.740348858,-0.005354235,0.038395267,0.224469488,0.279000014,-0.468684462,-0.263000011,1.716825573,1.916825573
8.107528925,0.972781097,-0.205765599,-1.761110764,-0.004692594,0.038070868,0.240547001,0.25999999,-0.467600526,-0.395000011,1.732814414,1.932814414
8.155571222,0.968825233,-0.224961295,-1.798387307,-0.00394366,0.027171104,0.248230355,0.233999997,-0.433371576,-0.43900001,1.752513541,1.952513541
8.206197023,0.966633803,-0.234204976,-1.819313843,-0.003671882,0.019559517,0.242151102,0.233999997,-0.434538546,-0.43900001,1.762060336,1.962060336
8.256275415,0.964348362,-0.243033895,-1.838380032,-0.00347744,0.013640199,0.232462388,0.225999996,-0.424129274,-0.43900001,1.771225236,1.971225236
8.306216002,0.961915428,-0.251740246,-1.857159449,-0.003338243,0.008261356,0.241546112,0.230000004,-0.437673327,-0.481999993,1.780309797,1.980309797
8.355340004,0.957535422,-0.25617644,-1.877878152,-0.006218196,-0.004043081,0.246415437,0.225999996,-0.381634851,-0.43900001,1.785879093,1.985879093
8.407741547,0.950893427,-0.263694933,-1.910074767,-0.010248246,-0.021836365,0.260300884,0.230000004,-0.320882435,-0.481999993,1.795185051,1.995185051
8.466998577,0.944369968,-0.281346944,-1.94780774,-0.010646495,-0.028437313,0.265978672,0.237000003,-0.354993802,-0.481999993,1.814325792,2.014325792
8.505610943,0.940700727,-0.290520302,-1.963422488,-0.010877155,-0.026790795,0.271047584,0.245000005,-0.394925393,-0.481999993,1.824388919,2.024388919
8.555717945,0.936868992,-0.299692003,-1.977467416,-0.011085217,-0.022775348,0.268730386,0.252000004,-0.443179073,-0.481999993,1.834525175,2.034525175
8.605607748,0.932821302,-0.309010857,-1.990662838,-0.011250951,-0.016717072,0.211508184,0.256000012,-0.496015116,-0.351000011,1.844898945,2.044898945
8.656495333,0.928549082,-0.318492776,-2.004556485,-0.01135452,-0.010020907,0.209215908,0.256000012,-0.546800995,-0.351000011,1.855531317,2.055531317
8.707460642,0.924034646,-0.328127448,-2.019873663,-0.011391701,-0.003270313,0.210451593,0.256000012,-0.601053655,-0.43900001,1.866422323,2.066422323
8.755429268,0.91280447,-0.350483711,-2.061028592,-0.011193367,0.011931632,0.191339344,0.237000003,-0.680970292,-0.481999993,1.892079516,2.092079516
8.805586815,0.908407673,-0.35863318,-2.079717326,-0.011020902,0.015855122,0.18844269,0.225999996,-0.691441099,-0.526000023,1.901589163,2.101589163
